CODIGO TRX	DESCRIPCION TRANSACCION	TIPO CONTABILIDAD	FECHA CONTABLE	VALOR DB 1	VALOR DB 2	VALOR DB 3	ID TERCERO DB1	ID TERCERO DB2	ID TERCERO DB3	NOMBRE TERCERO DB1	NOMBRE TERCERO DB2	NOMBRE TERCERO DB3	CC DB 1	CC DB 2	CC DB 3	VALOR CR 1	VALOR CR 2	VALOR CR 3	ID TERCERO CR 1	ID TERCERO CR 2	ID TERCERO CR 3	NOMBRE TERCERO CR1	NOMBRE TERCERO CR2	NOMBRE TERCERO CR3	CC CR 1	CC CR 2	CC CR 3	COMENTARIO	TIPO DE DOCUMENTO	NUMERO DE DOCUMENTO	DOCUMENTO BASE	NUMERO DOCUMENTO BASE	CUENTA	CAMPO_NUMERICO_1	CAMPO_ALFANUMERICO_2	CAMPO_ALFANUMERICO_3	CAMPO_ALFANUMERICO_4	CAMPO_ALFANUMERICO_5	CAMPO_ALFANUMERICO_6	CAMPO_ALFANUMERICO_7	CAMPO_ALFANUMERICO_8	CAMPO_ALFANUMERICO_9	CAMPO_ALFANUMERICO_10	CAMPO_ALFANUMERICO_11	CAMPO_ALFANUMERICO_12	CAMPO_ALFANUMERICO_13	CAMPO_ALFANUMERICO_14	CAMPO_ALFANUMERICO_15
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	28856	94973	62768596AA	58441	2025-03-19	2025-03-24	2025-04-26	8022	47	921	38	Caja BBB	AC	HE	87	8690
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	66524	94159	11426998AA	18071	2025-03-14	2025-04-19	2025-05-17	8215	16	291	58	Caja BBB	BC	GE	68	8469
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	45709	63928	42743731AA	74912	2025-03-07	2025-04-17	2025-05-15	9202	44	217	51	Caja CCC	AC	FE	43	5207
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	44569	65424	27387970CC	57727	2025-03-22	2025-04-09	2025-04-30	2853	72	392	55	Caja AAA	BC	HE	54	3207
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	22688	17701	72340193CC	17894	2025-03-05	2025-03-25	2025-04-24	8646	65	238	55	Caja BBB	AC	GE	56	1500
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	62882	62772	99508464CC	60940	2025-02-26	2025-04-21	2025-05-05	1334	27	456	35	Caja CCC	CC	FE	42	9878
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	57968	34734	23440914CC	21411	2025-03-19	2025-04-19	2025-05-13	2077	58	376	86	Caja BBB	CC	FE	38	4438
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	61498	45698	12856191CC	56680	2025-02-22	2025-04-11	2025-04-22	3953	50	706	93	Caja AAA	BC	FE	74	2965
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	57485	73099	65376352CC	61541	2025-02-22	2025-04-10	2025-05-02	2977	55	268	67	Caja AAA	BC	GE	81	7864
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	20515	12376	75623734CC	50179	2025-03-11	2025-04-02	2025-05-21	5632	90	213	97	Caja AAA	BC	FE	19	6691
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	21025	18266	28136689BB	50268	2025-03-09	2025-04-17	2025-05-18	8755	22	217	97	Caja AAA	BC	HE	31	7681
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	22449	79457	49032341CC	66147	2025-02-25	2025-04-01	2025-05-12	1768	58	249	37	Caja AAA	AC	GE	63	1936
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	17328	14982	10307950CC	95720	2025-03-05	2025-04-17	2025-04-24	3384	80	743	63	Caja CCC	BC	FE	65	9297
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	33678	46791	46139921AA	16530	2025-02-28	2025-04-19	2025-05-17	4222	35	715	26	Caja BBB	CC	HE	46	1519
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	60690	61521	58859718AA	87107	2025-03-03	2025-04-19	2025-05-09	3416	22	109	70	Caja CCC	BC	FE	64	5386
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	97349	74813	81040774CC	36015	2025-03-05	2025-03-24	2025-05-20	6380	59	491	94	Caja BBB	AC	GE	53	2852
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	12764	46319	98899228AA	52396	2025-02-26	2025-04-15	2025-05-05	1707	15	371	38	Caja CCC	AC	FE	34	3357
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	40304	12935	63155116AA	37758	2025-03-22	2025-03-31	2025-05-16	4961	28	163	56	Caja AAA	AC	FE	27	9200
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	98995	66477	52056610CC	61693	2025-02-22	2025-04-12	2025-05-08	5740	28	336	52	Caja BBB	CC	HE	29	8005
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	47648	36505	11733573CC	24704	2025-03-15	2025-03-30	2025-05-21	1065	12	135	29	Caja AAA	BC	GE	54	8380
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	47185	64853	54415093CC	35402	2025-03-14	2025-04-17	2025-05-10	9461	10	387	56	Caja CCC	CC	FE	69	8010
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	64547	65124	60941461BB	61001	2025-02-28	2025-04-01	2025-05-21	5044	84	573	84	Caja CCC	CC	HE	93	3063
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	13821	80559	40711224CC	41385	2025-03-14	2025-04-13	2025-05-21	2206	37	627	21	Caja BBB	CC	FE	98	8558
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	48000	47542	95228015CC	14085	2025-03-14	2025-03-27	2025-05-17	7507	53	252	19	Caja BBB	BC	HE	91	1612
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	22405	84127	73350774CC	32875	2025-02-24	2025-04-20	2025-04-29	9072	60	773	40	Caja BBB	CC	GE	77	3735
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	70464	25898	40193891BB	12371	2025-03-16	2025-04-19	2025-05-02	2734	13	199	50	Caja BBB	BC	FE	55	3556
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	88828	21858	17048071BB	68015	2025-03-11	2025-03-29	2025-04-29	1335	49	486	48	Caja AAA	AC	GE	23	9664
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	59916	86707	39778900BB	43780	2025-03-20	2025-04-03	2025-05-08	4612	69	343	91	Caja CCC	BC	GE	89	3125
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	52614	14721	72548048BB	78169	2025-02-24	2025-04-06	2025-04-27	5888	74	729	81	Caja CCC	AC	FE	39	3102
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	88237	54507	45167461BB	68924	2025-03-16	2025-03-26	2025-04-29	4367	47	848	83	Caja AAA	AC	HE	74	1762
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	21429	80696	77569945CC	98459	2025-03-16	2025-04-11	2025-04-22	1640	37	337	27	Caja AAA	BC	FE	31	7337
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	15717	60527	66517683AA	38808	2025-03-16	2025-04-06	2025-04-29	2966	21	839	45	Caja BBB	BC	HE	61	9074
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	10457	84725	20064904AA	41222	2025-03-21	2025-03-25	2025-05-07	3149	81	318	33	Caja AAA	CC	FE	54	4139
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	67338	76224	92949008CC	48344	2025-03-14	2025-04-20	2025-04-29	7092	72	358	48	Caja CCC	AC	FE	34	3942
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	32465	77488	28419097AA	27702	2025-02-28	2025-04-12	2025-04-23	2035	52	427	68	Caja AAA	BC	FE	79	3765
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	42903	54267	63045262BB	75044	2025-03-02	2025-03-28	2025-05-08	2893	73	756	77	Caja BBB	CC	GE	26	4893
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	85956	42975	77164146AA	17439	2025-02-24	2025-04-21	2025-05-11	7747	46	588	97	Caja CCC	BC	HE	70	3696
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	12562	57137	35849055BB	58435	2025-02-25	2025-04-14	2025-05-14	5265	24	704	84	Caja CCC	AC	GE	17	2974
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	43215	45471	34904330BB	10191	2025-02-26	2025-03-30	2025-05-14	5328	89	592	30	Caja BBB	AC	HE	23	4971
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	56353	44353	79389171CC	25574	2025-03-13	2025-03-24	2025-04-29	9825	21	398	13	Caja AAA	CC	FE	93	3862
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	44157	33284	94217279BB	99035	2025-02-22	2025-03-28	2025-05-11	8975	32	199	67	Caja CCC	AC	FE	70	3633
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	62902	84596	18122914BB	29978	2025-03-14	2025-03-26	2025-05-19	6902	54	265	41	Caja BBB	BC	FE	81	8851
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	86495	12862	16173163CC	49946	2025-03-16	2025-04-20	2025-05-09	5541	19	601	66	Caja CCC	BC	GE	85	1642
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	10155	21178	15066927CC	92342	2025-03-09	2025-03-30	2025-05-20	3896	91	953	72	Caja BBB	AC	FE	98	4262
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	34154	51705	51672685AA	92578	2025-02-23	2025-04-03	2025-05-16	4849	11	830	55	Caja CCC	BC	HE	78	5044
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	66162	91530	82940736CC	45151	2025-03-07	2025-04-06	2025-05-04	5234	96	558	56	Caja CCC	BC	FE	98	8771
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	84130	17086	44851418BB	49385	2025-03-01	2025-03-23	2025-05-21	3735	34	348	23	Caja CCC	BC	FE	60	2014
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	57207	19821	37901243BB	11537	2025-03-13	2025-03-28	2025-05-21	4104	71	262	64	Caja BBB	AC	FE	27	9489
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	69074	64717	64734061AA	20383	2025-03-01	2025-04-08	2025-05-16	3462	81	686	11	Caja BBB	CC	FE	44	2253
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	79816	61118	34659821CC	89752	2025-02-26	2025-03-31	2025-05-21	9495	42	930	51	Caja AAA	AC	HE	14	3981
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	53156	20237	64108995CC	24055	2025-03-05	2025-03-27	2025-04-23	5981	12	596	25	Caja CCC	AC	HE	47	8104
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	18100	89969	14940727CC	36914	2025-03-03	2025-04-20	2025-05-05	5788	61	710	86	Caja BBB	BC	GE	10	2008
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	92347	37029	81463793CC	32629	2025-02-27	2025-03-25	2025-05-10	9749	40	886	67	Caja BBB	BC	FE	45	3965
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	43008	84133	10257911CC	26395	2025-02-21	2025-03-24	2025-04-29	8259	71	558	14	Caja BBB	BC	HE	88	7392
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	82787	89826	14406919CC	94658	2025-03-08	2025-04-13	2025-04-27	7434	48	102	85	Caja BBB	CC	FE	75	1184
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	62851	78249	24475145AA	21529	2025-02-27	2025-04-12	2025-05-02	6572	40	444	31	Caja CCC	CC	FE	40	6239
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	15729	33022	16295875BB	10347	2025-02-22	2025-04-11	2025-04-29	1526	50	798	92	Caja BBB	BC	FE	11	4403
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	81589	74563	19224730CC	75074	2025-03-11	2025-04-05	2025-05-08	1997	61	945	21	Caja CCC	CC	GE	90	4466
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	69837	65793	32582465CC	22972	2025-02-21	2025-03-25	2025-04-22	5417	84	359	13	Caja BBB	CC	FE	15	1286
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	69208	17431	98867462BB	23810	2025-03-10	2025-04-08	2025-05-13	2755	74	525	45	Caja AAA	BC	FE	29	2219
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	84976	81564	66313800AA	58166	2025-03-12	2025-04-09	2025-05-20	4752	61	613	75	Caja BBB	AC	GE	41	2650
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	40506	21454	80301336AA	95033	2025-03-07	2025-04-05	2025-05-11	7537	89	467	21	Caja BBB	CC	HE	25	8970
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	65222	63451	58309288AA	47167	2025-03-10	2025-03-30	2025-05-17	9458	43	135	46	Caja AAA	CC	GE	99	8336
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	38854	58417	25260018AA	15827	2025-03-19	2025-04-17	2025-05-17	1908	91	617	86	Caja CCC	AC	HE	58	4398
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	54108	88492	23299575BB	89906	2025-02-22	2025-04-08	2025-05-20	6719	69	674	86	Caja AAA	BC	GE	48	7119
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	33477	69626	82152875AA	60390	2025-02-25	2025-04-13	2025-04-29	5896	60	325	79	Caja AAA	BC	FE	20	5604
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	30766	91511	47765973AA	23429	2025-03-17	2025-04-08	2025-05-12	5328	97	231	18	Caja BBB	AC	HE	81	2248
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	11605	27725	26147584AA	18303	2025-02-21	2025-04-09	2025-05-17	5716	76	487	48	Caja BBB	CC	FE	46	1950
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	75674	34167	53111619AA	49160	2025-03-10	2025-04-11	2025-05-09	1689	25	893	56	Caja CCC	AC	FE	79	3266
